OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2588,2495543579,13435150,53571028.253023
OP: new BlockReceiver,7764,2460727333,47654,14713687.261127
getFileInfo,245,7678280,250511,1139850.77809526
addBlock,2588,940772111,0,2451171.2136527
RPC:getFileInfo,245,18835832,2308393,5718393.47809536
createBlockOutputStream,2588,2490326902,11116649,47595883.3913258
OP: connect next Datanode,5176,2459841645,3203631,19164719.4998091
RPC:addBlock,2588,946707016,1121351,5385890.94925942
RPC:create,245,482230025,2289219,13717678.4285713
create,245,480475064,1075348,11107829.5714284
OP: send block,2588,19572223453,640067106,4129774469.12781
writeBlock,7764,20008649210,649009282,4202002526.49001
receiveBlock,7764,19991358381,643218507,4172098543.83792
complete,245,513625532,958022,23010144.0884355
RPC:complete,245,514891186,1611396,25189603.3183672
