OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3152,6287045,147278,281524.87858791
getBlockLocations,456,5228574,0,375025.033442979
OP: try new BlockReader,3150,4231944536,3975648,22467392.6622735
RPC:getBlockLocations,456,95248092,1388797,11220954.9214177
getFileInfo,1248,8452636,0,268300.974248416
newBlockReader,3150,4230153673,1593585,14542978.3421346
bestNode,3152,621542,0,22929.8380171594
RPC:getFileInfo,1244,226432037,403144,6257240.16416886
blockSeekTo,3151,4232353060,4342469,23939958.5697992
OP: new blockSender,3151,2499086238,0,1863431.38220072
readBlock,3151,58480482373,369616483,2167537867.28065
checksumOk,3152,8581048,0,346685.650554777
sendBlock,3151,58440537100,363428737,2131361746.33335
verifiedByClient,3147,11933484,0,156476.883514599
OP: receive block,3152,58456109377,366930653,2165055166.47898
