OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5691,3173387709,0,240676456.411657
getBlockLocations,979,6117319,0,337321.87612724
OP: try new BlockReader,5421,3032313817,3485592,19666096.5839244
RPC:getBlockLocations,979,162511359,1257133,9425474.96895028
getFileInfo,1404,11124152,0,230534.565659774
newBlockReader,5421,3031766683,2096295,12115149.6920654
bestNode,6096,725515,0,22560.0372221981
RPC:getFileInfo,1400,214411722,654093,4625345.85933721
blockSeekTo,3049,10479025554,0,474744102.364618
OP: new blockSender,5421,9887561,0,760750.388892593
readBlock,5421,34571058489,612870,894044402.189334
checksumOk,2779,10390917,0,359077.988029012
sendBlock,2779,34561297415,379715867,1607454973.98884
verifiedByClient,2770,128521215,0,151009.742644791
OP: receive block,2779,34559803915,382795358,1633400780.18616
