OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3018,64044704,0,315735.159394925
getBlockLocations,451,5445866,174443,404090.063562451
RPC:getBlockLocations,451,102948857,23778260,35026706.3643754
getFileInfo,1256,5079624,0,277891.081844605
bestNode,3018,456034,0,22713.7360041289
RPC:getFileInfo,1256,54867475,20861284,24121301.5525726
OP: try new BlockReader,3018,424018231,43926051,67272799.9779462
newBlockReader,3018,360358349,21765067,29697531.0919984
blockSeekTo,3018,1451848213,44266872,71955943.3361269
OP: new blockSender,3018,42918746,50865,761561.139719358
readBlock,3018,31869982461,1144658605,2783532966.25062
checksumOk,3018,7140264,0,344692.524796114
sendBlock,3017,31845975423,1106785761,2689847255.14804
verifiedByClient,3009,252048363,0,299010.599138109
OP: receive block,3018,31845478224,1122361264,2742450994.17977
