OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,10452,11034037,0,287306.233057454
getBlockLocations,1557,7970377,0,330503.323271247
OP: try new BlockReader,10454,1567429910,3054340,16479057.8763031
RPC:getBlockLocations,1557,286911425,1483849,11297076.9990894
getFileInfo,4208,6798892,0,253909.620974233
newBlockReader,10454,1566065521,2363709,10078248.2450678
bestNode,10450,2878636,0,23686.0934417175
RPC:getFileInfo,4207,641945932,80902,6119692.59308004
blockSeekTo,10454,1567833286,3424223,18169086.290672
OP: new blockSender,10453,309629629,0,737941.529061133
readBlock,10453,45202195743,377022249,2424038380.56353
checksumOk,10451,15562600,0,360916.118947709
sendBlock,10453,45194182593,369187982,2374398642.11731
verifiedByClient,10354,46238383,0,100001.836026413
OP: receive block,10451,45198981488,374625350,2416814606.83237
