OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,12627,9479090,0,291659.12124711
getBlockLocations,1873,5704695,0,246449.512724681
OP: try new BlockReader,12628,30507096961,3470013,64169944.9767223
RPC:getBlockLocations,1872,237300742,1226896,11052439.8921387
getFileInfo,5184,5883733,0,196974.012239849
newBlockReader,12623,30502622379,1740846,50647952.8446691
bestNode,12626,9077952,0,25308.577564709
RPC:getFileInfo,5184,231296829,60051,6413357.1173622
blockSeekTo,12622,30508414704,3985686,65469228.1620263
OP: new blockSender,12621,53402324,0,722921.839888438
readBlock,12620,49425762660,379971098,1907196288.61148
sendBlock,12619,49357217127,373742269,1843821570.87208
OP: receive block,12622,49427504098,377971450,1879636528.91899
checksumOk,12619,9255460,0,358635.677172913
verifiedByClient,11947,320138728,0,109787.82186694
