OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2140,4438101114,15327727,58719218.1090274
OP: new BlockReceiver,6420,4418633412,52515,18639056.8073272
getFileInfo,1004,5649008,0,397162.709207188
addBlock,2140,567158456,0,1170088.68384627
RPC:getFileInfo,1004,20773755,587621,3635239.34860119
createBlockOutputStream,2140,4436053563,13556832,53240964.7327227
OP: connect next Datanode,4280,3843795690,3738460,22986804.1786729
RPC:addBlock,2140,568734204,1145228,4777895.35270475
RPC:create,208,1672391197,2381246,24082925.277244
create,208,1668217457,1314894,21906555.5096154
OP: send block,2140,52911955796,656042292,4511380448.60537
writeBlock,6420,52959378744,662363759,4583485901.56547
receiveBlock,6420,52931622261,656181100,4549834148.10658
RPC:complete,208,627683469,1766541,21111482.2516026
complete,208,626512738,1059673,18815589.0977568
getBlockLocations,297,1500498,40048,369624.237934904
RPC:getBlockLocations,297,250489628,1383543,9762658.99719404
newBlockReader,2046,523987280,1760543,9299477.61922921
blockSeekTo,2046,525742059,3726054,16336789.5070985
OP: new blockSender,2046,470983464,0,1047965.94678358
chooseDataNode,2046,11745092,22122,286675.744094164
OP: try new BlockReader,2046,525338494,3318236,15113873.6262429
bestNode,2046,559381,0,23215.5710713125
readBlock,2046,13615413682,383476094,1201570957.82799
sendBlock,2046,13613612520,377235765,1148169568.35872
OP: receive block,2046,13612994934,381557067,1185973075.3105
checksumOk,2046,5149879,83858,352012.332795684
verifiedByClient,2040,1525793929,0,5081121.4939146
