OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,374,3234150419,16982990,66920554.5300805
OP: new BlockReceiver,1033,3221710717,0,18355134.4656892
getFileInfo,84,5849206,352538,1045495.99107143
writeBlock,1238,22290977668,1063519,2531176614.06984
abandonBlock,412,745647,0,181839.834749191
addBlock,725,23592204,0,463612.743684722
RPC:getFileInfo,84,16781448,2386723,4521361.76190471
createBlockOutputStream,725,3226800477,513357,28835989.5970887
OP: connect next Datanode,925,3220832113,406935,18981444.1013135
RPC:abandonBlock,412,14447021,524693,1530259.75400482
RPC:addBlock,725,213910439,1377489,3546916.38019051
RPC:create,84,49869541,2506240,4720136.55158729
create,84,48606173,1421252,2892094.87301588
OP: send block,313,22238737256,663598247,3184605538.90048
receiveBlock,939,22256168281,667539418,3254239502.75562
complete,23,16938342,1333102,3216759.82608696
RPC:complete,23,17976319,2244335,4610925.95652175
