OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,605,6108384488,16908898,345603603.053934
OP: new BlockReceiver,1839,5302717449,0,83165471.7416285
getFileInfo,72,10727846,463238,1196433.95787037
addBlock,661,1488158944,194845,5955474.93751888
RPC:getFileInfo,72,13502507,2159526,4904593.19305557
createBlockOutputStream,661,5318919125,14381096,346244996.66301
OP: connect next Datanode,1275,3164229907,3847496,203822847.612108
RPC:addBlock,661,1491553453,1364704,9033557.74979807
RPC:create,72,2215617938,2676076,43355489.8148149
create,72,2213810880,1590521,41248464.6064816
OP: send block,605,15971055126,636554492,3137951821.42327
writeBlock,1880,16017838060,644436991,3209736227.29949
receiveBlock,1815,15994125999,637415578,3179019766.3577
abandonBlock,56,1240549,158207,316521.297619048
RPC:abandonBlock,56,17201187,1121831,3161266.44642857
complete,72,2561013379,1236861,38614220.0462963
RPC:complete,72,2561944519,1935794,40123012.8287039
