OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3611,9487491,0,286711.49640672
getBlockLocations,492,5273442,0,413707.515243899
OP: try new BlockReader,3609,1022735800,4031101,20400858.3907721
RPC:getBlockLocations,492,86794964,1699423,11088514.7643976
getFileInfo,1244,4559327,0,274675.520840203
newBlockReader,3609,810585068,2194525,11439225.1782105
bestNode,3611,9236656,0,28890.7503712914
RPC:getFileInfo,1243,42426006,559865,6199357.66854818
blockSeekTo,3504,1024073967,4412768,22837934.6086786
OP: new blockSender,3611,803582112,0,1110376.55766174
readBlock,3610,41398277926,858108,1845035684.46827
checksumOk,3504,7524516,154869,345873.808185545
sendBlock,3504,41396944836,381891089,1850390716.05887
verifiedByClient,3488,514402296,0,424377.590565127
OP: receive block,3503,41394816977,386591417,1892530281.67439
