OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2645,7403431,0,282965.030901654
getBlockLocations,369,8253747,99076,421785.312782291
OP: try new BlockReader,2645,60121568478,3992202,3101286328.94847
RPC:getBlockLocations,369,236138003,1983918,11672012.3577232
getFileInfo,1000,12804102,0,275052.045869449
newBlockReader,2516,1248362074,2989983,10499179.8256707
bestNode,2645,7064961,0,26016.6797366726
RPC:getFileInfo,1000,212232675,503355,5459321.99477819
blockSeekTo,2516,120145772980,4378476,3073284651.29626
OP: new blockSender,2516,140422282,42186,763632.694266229
readBlock,2516,38236305555,381878246,1387781646.60235
sendBlock,2516,38233662490,376938712,1350838912.88176
OP: receive block,2516,38222810124,379901890,1377263229.78351
checksumOk,2516,8075047,0,342670.119720325
verifiedByClient,2511,1815853774,0,1152811.88499861
