OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5312,3070902521,0,306706835.814555
getBlockLocations,1045,8412187,0,362628.540006829
OP: try new BlockReader,4990,2583208364,3160828,17963381.9890743
RPC:getBlockLocations,1045,261991799,1188995,8150224.75288899
readBlock,4990,14578061413,441684,647199345.961504
getFileInfo,1436,5299250,0,231543.680762748
newBlockReader,4990,2578966843,1376576,11326443.0633226
bestNode,5795,693612,0,21531.8792781839
RPC:getFileInfo,1435,33075810,428196,4181973.62564942
blockSeekTo,2716,10325638507,0,611435237.756366
OP: new blockSender,4989,1074322589,0,1781535.53706611
checksumOk,2394,12542873,0,343422.698918584
sendBlock,2394,14543799535,373488843,1216644159.08575
verifiedByClient,2390,40547306,0,120821.876160101
OP: receive block,2394,14568880217,377366388,1255474444.92692
