TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
8E95D2A09AA5E54A,fs -mkdir,5,4,2015-07-01 06:13:21,2015-07-01 06:13:21,17114234557579,17114255586666
74B828FB31965449,fs -mkdir,5,4,2015-07-01 06:13:21,2015-07-01 06:13:21,17416665486671,17416685644896
B49753790A900250,fs -mkdir,5,4,2015-07-01 06:13:21,2015-07-01 06:13:21,16980918619076,16980940418569
D9A894FC84E3D62B,fs -mkdir,5,4,2015-07-01 06:13:22,2015-07-01 06:13:22,17016025800065,17016050884822
FF859EEF9CE2A4F8,fs -mkdir,5,4,2015-07-01 06:13:23,2015-07-01 06:13:23,17240068641337,17240089359822
34C5EA650D7C4DE5,fs -mkdir,5,4,2015-07-01 06:13:23,2015-07-01 06:13:23,16954650599565,16954671520121
3C47A05E6CCC7A58,fs -mkdir,5,4,2015-07-01 06:13:23,2015-07-01 06:13:23,17271260076647,17271282382756
BC52E614DCF7195A,fs -mkdir,5,4,2015-07-01 06:13:23,2015-07-01 06:13:23,17645713724933,17645738109400
5197484493FB80A7,fs -mkdir,5,4,2015-07-01 06:13:23,2015-07-01 06:13:23,17869115952484,17869138928761
AD9AD99B37DF9B66,fs -mkdir,5,4,2015-07-01 06:13:23,2015-07-01 06:13:23,17819127820985,17819152183489
07E8EEBEA006F5C5,fs -mkdir,5,4,2015-07-01 06:13:24,2015-07-01 06:13:24,17389707542103,17389730478560
53002BE433366561,fs -mkdir,5,4,2015-07-01 06:13:24,2015-07-01 06:13:24,17311734311959,17311765881777
E180F55E9E2FE40D,fs -mkdir,5,4,2015-07-01 06:13:25,2015-07-01 06:13:25,6286621239173,6286645793845
1414E5E22D4B4024,fs -mkdir,5,4,2015-07-01 06:13:25,2015-07-01 06:13:25,14929327521728,14929352531966
7B59203592F8B52E,fs -mkdir,5,4,2015-07-01 06:13:25,2015-07-01 06:13:25,17778441813745,17778465132309
E77B2DC6742C551C,fs -mkdir,5,4,2015-07-01 06:13:26,2015-07-01 06:13:26,14542195302270,14542213257677
B82164D632270ED6,fs -mkdir,5,4,2015-07-01 06:13:26,2015-07-01 06:13:26,6275609167975,6275634186837
CDDB40E17297D43F,fs -mkdir,5,4,2015-07-01 06:13:26,2015-07-01 06:13:26,17355666253680,17355690138130
8804511E077DC195,fs -mkdir,5,4,2015-07-01 06:13:27,2015-07-01 06:13:27,15010999223390,15011023249416
88E24833EB3BA823,fs -mkdir,5,4,2015-07-01 06:13:27,2015-07-01 06:13:27,17531830349937,17531855091715
019AE935F73DBE82,fs -mkdir,5,4,2015-07-01 06:13:27,2015-07-01 06:13:27,17616399263287,17616423958605
1A4544FC31AC7F82,fs -mkdir,5,4,2015-07-01 06:13:27,2015-07-01 06:13:27,17587177239795,17587199527456
E617C20E9B957ED6,fs -mkdir,5,4,2015-07-01 06:13:28,2015-07-01 06:13:28,16909507696718,16909534793936
DECBF1F80656B07F,fs -mkdir,5,4,2015-07-01 06:13:28,2015-07-01 06:13:28,17559253342039,17559276513352
531381FE6E57EF6E,fs -mkdir,5,4,2015-07-01 06:13:28,2015-07-01 06:13:28,17726731226922,17726755017285
C0E6812E6DE9788C,fs -mkdir,5,4,2015-07-01 06:13:28,2015-07-01 06:13:28,17206911707086,17206937154666
75F20783DD4BC3CA,fs -mkdir,5,4,2015-07-01 06:13:30,2015-07-01 06:13:30,17055947222202,17055968437902
8EFF4E7595747E15,fs -mkdir,5,4,2015-07-01 06:13:30,2015-07-01 06:13:30,17170137540863,17170158726737
69D3295C943BEA92,fs -mkdir,5,4,2015-07-01 06:13:30,2015-07-01 06:13:30,17686292916961,17686314873242
615025F00CCBBA98,fs -copyFromLocal,23,12,2015-07-01 06:13:39,2015-07-01 06:13:43,6300651454190,6303872441315
2BE5941EB663BFE9,fs -mv,5,4,2015-07-01 06:13:48,2015-07-01 06:13:48,6309750765551,6309776985944
BD1898E6856A70AE,fs -chmod,7,5,2015-07-01 06:13:55,2015-07-01 06:13:55,6316641583561,6316669825197
84222EC4054E630A,fs -copyFromLocal,87,40,2015-07-01 06:13:58,2015-07-01 06:14:13,17197366835393,17213147937762
E053E3DBE4034625,fs -chown,7,5,2015-07-01 06:14:04,2015-07-01 06:14:04,6325586828537,6325615461955
DB0203D92DBC94C5,fs -ls,7,5,2015-07-01 06:14:08,2015-07-01 06:14:08,8484321596839,8484699161815
EC4CFCCF02B323E6,fs -count,5,4,2015-07-01 06:14:16,2015-07-01 06:14:16,6337347843457,6337371518275
8B5E339EFA1EB4DC,fs -ls,5,4,2015-07-01 06:14:15,2015-07-01 06:14:15,6336481670798,6336502493277
837BFC5DA81880E9,fs -copyToLocal,22,11,2015-07-01 06:14:19,2015-07-01 06:14:22,6340235693490,6342951114911
2ADC9FFC2CD08560,fs -mv,5,4,2015-07-01 06:14:23,2015-07-01 06:14:23,17223051658658,17223075371672
DE0D7AE4F6E311A6,fs -touchz,1,1,2015-07-01 06:14:26,2015-07-01 06:14:26,8502822273352,8502823515974
9ABC47B54FB504A2,fs -chmod,7,5,2015-07-01 06:14:29,2015-07-01 06:14:29,17229046286033,17229074826847
BACAE70BD6F57E55,fs -chown,7,5,2015-07-01 06:14:32,2015-07-01 06:14:32,17231970150215,17231995629097
D26AD59DBE0E2CBE,fs -rm,7,5,2015-07-01 06:14:32,2015-07-01 06:14:32,6353815519265,6353840103045
5765B67A352C2A51,fs -copyFromLocal,39,19,2015-07-01 06:14:35,2015-07-01 06:14:42,17848544680104,17855402153160
11374C606BF69F6E,fs -rmr,7,5,2015-07-01 06:14:39,2015-07-01 06:14:39,6360713165998,6360741439141
6E0CC1E249E933EE,fs -ls,5,4,2015-07-01 06:14:40,2015-07-01 06:14:40,17239896027843,17239920862746
BDD631213AF5FF5D,fs -mkdir,5,4,2015-07-01 06:14:44,2015-07-01 06:14:44,6365632545742,6365650927124
99C97124CD4CCA2E,fs -mv,5,4,2015-07-01 06:14:46,2015-07-01 06:14:46,17859266223890,17859290653390
0E39E3B245CA0017,fs -chmod,7,5,2015-07-01 06:14:48,2015-07-01 06:14:48,17861224418349,17861253775041
F2BE3A6AF02F3DC1,fs -count,5,4,2015-07-01 06:14:49,2015-07-01 06:14:49,17248810754232,17248837923749
909902C190324ECD,fs -chown,7,5,2015-07-01 06:14:50,2015-07-01 06:14:50,17863095390637,17863122279242
B36EC6733F301DB6,fs -mkdir,5,4,2015-07-01 06:14:51,2015-07-01 06:14:51,8527202010934,8527268042409
C778139366530817,fs -touchz,7,5,2015-07-01 06:14:51,2015-07-01 06:14:51,8527916034739,8527934463894
FBDEEFFB8CEE3416,fs -chmod,11,7,2015-07-01 06:14:52,2015-07-01 06:14:52,8528583114245,8528607753146
3FCA1E6B54E74EAE,fs -rm,7,5,2015-07-01 06:14:53,2015-07-01 06:14:53,8529268094520,8529282640476
F22E4613D51ECAE7,fs -rmr,7,5,2015-07-01 06:14:53,2015-07-01 06:14:53,8529927897924,8529942359326
22962987DDC8A657,fs -copyFromLocal,71,33,2015-07-01 06:14:55,2015-07-01 06:15:08,17046628181660,17059206361486
