OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,44,5878438,208923,1292152.71401513
addBlock,471,7355798,220409,553014.017126675
RPC:getFileInfo,44,10268908,2280879,4944976.86363639
RPC:addBlock,471,217775484,1291446,4009967.3397382
RPC:create,44,15722908,2588474,4400645.86363635
create,44,13075927,1418137,2669980.29545455
writeBlock,1043,66078953785,784210872,12600827591.257
abandonBlock,172,1948335,0,273463.711724804
createBlockOutputStream,471,69116423620,14414870,26683051527.122
OP: connect next Datanode,744,66071125861,4291687,13762491007.3805
RPC:abandonBlock,172,27024236,1165091,2972456.46996127
OP: new BlockReceiver,948,63179621051,67131,4204458339.24822
nextBlockOutputStream,317,276298420446,17339281,36146426232.1385
OP: send block,299,41701500974,770895845,3992207833.34347
receiveBlock,897,41712607826,777899018,4114432434.29308
RPC:complete,26,127105878,1953393,11052695.8589744
complete,26,125784305,1275432,8654783.07692308
