OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,677,1464148606,16928471,71206235.3715652
OP: new BlockReceiver,2031,1450141848,374012,20295961.0114967
getFileInfo,73,4878203,366251,1097316.94885844
addBlock,677,1634278,159453,494735.754677497
RPC:getFileInfo,73,18214024,2458266,4779971.44315071
createBlockOutputStream,677,1461694000,14207929,66547214.1742983
OP: connect next Datanode,1354,1448683956,4123490,28782971.7939664
RPC:addBlock,677,71282305,1248944,3771135.25492365
RPC:create,73,311137128,2447720,9927958.26027371
create,73,301710216,1326563,7969309.23744292
OP: send block,677,64558840070,736389458,5007691455.76211
writeBlock,2031,65302933038,743986426,5041049622.20915
receiveBlock,2031,65101530466,733560706,4999728532.74562
complete,73,149857899,1117774,6287100.00456618
RPC:complete,73,152957934,1924465,8503476.64383565
