OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2401,6128246,0,289099.055072293
getBlockLocations,352,1389828,193522,403343.767282194
OP: try new BlockReader,2401,1372369373,3897470,126566579.845932
RPC:getBlockLocations,352,48514615,2095736,8738109.56510417
getFileInfo,972,5122582,13322,290181.438536028
newBlockReader,2401,370371064,2841452,51363226.8612886
bestNode,2401,397428,0,23309.1474187342
RPC:getFileInfo,972,218864905,632930,4015075.69588798
blockSeekTo,2401,1372896526,4333660,127811856.803957
OP: new blockSender,2401,19128608,0,726641.386693361
readBlock,2401,49685447063,387153626,4941404620.5442
checksumOk,2401,24731657,0,353793.05228145
sendBlock,2401,48343032099,380493731,4787399119.39396
verifiedByClient,2378,26222883,0,196114.574348692
OP: receive block,2401,49580316363,385178637,4851663754.48243
