OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4687,9025183896,0,904974410.980603
getBlockLocations,1488,6690499,0,257934.557240466
OP: try new BlockReader,3943,54482483,0,1592030.89482258
RPC:getBlockLocations,1488,104565632,995102,4445666.237612
getFileInfo,1488,1311514,0,194692.385579348
bestNode,5803,940331,0,19303.6063494758
RPC:getFileInfo,1488,17397022,81530,1933112.41436456
newBlockReader,112,27525701,3922720,8984635.05282737
blockSeekTo,856,9160949401,0,4924492287.2456
OP: new blockSender,112,5144362,360611,1007586.11532738
readBlock,112,2507972377,793777076,1013613855.4524
checksumOk,112,7437810,33060,445203.988095236
sendBlock,112,2490271345,770532838,992309475.705365
verifiedByClient,112,3336087,0,117349.842261909
OP: receive block,112,2499055022,786625506,1007027940.91072
