OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3453,4171299,0,283395.435876293
getBlockLocations,483,10061946,134180,413743.433747411
OP: try new BlockReader,3453,3004323473,3613998,233773288.772349
RPC:getBlockLocations,483,221478082,1874822,12253711.854555
getFileInfo,1296,6729429,0,267741.472499658
newBlockReader,3216,690696083,2499629,10572051.3568476
bestNode,3454,461471,0,22784.1687327404
RPC:getFileInfo,1296,221478651,538872,6688557.9764536
blockSeekTo,3218,6071476585,4005904,238375085.875559
OP: new blockSender,3218,684474049,0,1071628.13654658
readBlock,3218,35767155492,383281192,1707128046.23423
checksumOk,3218,7586009,0,351823.329611014
sendBlock,3218,35758629820,376752595,1652015125.48139
verifiedByClient,3209,495601887,0,399416.183440775
OP: receive block,3217,35762217738,381063764,1696159257.46882
