OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,48,5612937,494198,1272881.29861111
addBlock,344,6885608,143766,571325.011143405
RPC:getFileInfo,48,19046127,2334775,5317769.27256942
RPC:addBlock,344,29112105,1409030,3967653.16414729
RPC:create,48,72756936,2661041,6707173.1875
create,48,57080589,1744283,4293909.23611112
abandonBlock,142,799364,0,252866.622065726
createBlockOutputStream,344,69113712158,14174066,29150551849.8216
RPC:abandonBlock,142,26981116,1311355,3292440.24647888
writeBlock,673,66103336959,1311989874,12393608021.4547
OP: connect next Datanode,471,66101185937,3947597,9694082123.67181
OP: new BlockReceiver,616,63080953996,404311,1056188252.48458
nextBlockOutputStream,230,276260535271,16749936,43731565095.1367
OP: send block,202,24214376488,1301577978,6289746479.45298
receiveBlock,606,24236171956,1306030857,6357939618.42112
RPC:complete,20,19082153,2203687,8612085.13333334
complete,20,13425479,1484623,5315204.01666666
