OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3312,6055852,84587,256115.616772346
getBlockLocations,497,5404385,46920,401499.486921527
OP: try new BlockReader,3312,105287067,3940858,17269247.9458025
RPC:getBlockLocations,497,20992960,1570602,8232250.90543266
getFileInfo,1348,6998991,0,473664.6982814
newBlockReader,3312,45119706,2233635,10689254.4956721
bestNode,3312,5847184,0,23417.7361614323
RPC:getFileInfo,1348,22633276,763680,2842462.64094956
blockSeekTo,3312,105807214,4360134,18361030.6160426
OP: new blockSender,3312,9179705,0,656981.602757657
readBlock,3312,2418301286,381278358,796521953.166181
checksumOk,3312,5640442,28688,316696.751358664
sendBlock,3312,2404129386,375679716,770061012.760064
verifiedByClient,3124,4043853,0,115078.471057405
OP: receive block,3312,2415911880,379224185,786987456.513348
