OpName,Num,MaxDelay,MinDelay,AverageDelay
OP: new BlockReceiver,1770,766897193,394155,64730413.6864327
getFileInfo,60,5838096,440916,1090572.98638888
addBlock,590,95809462,148122,745331.580790956
RPC:getFileInfo,60,8332930,2320043,4357019.99194444
RPC:addBlock,590,104546588,1493785,4842286.88240111
RPC:create,60,46052428,2494436,4716019.43333332
create,60,32023704,1452847,2928656.49444444
nextBlockOutputStream,590,837063427,20220633,207474001.589183
createBlockOutputStream,590,832274325,16819264,200992680.334321
OP: connect next Datanode,1180,766107232,4209252,105991098.245259
OP: send block,590,34622460710,1097937848,15996440882.1976
complete,60,89080767,1085608,5410050.50555558
writeBlock,1770,35160210518,1108168922,16312878137.1525
RPC:complete,60,90513583,1924837,9237463.41666669
receiveBlock,1770,34907127276,1097085852,16152189760.8087
