OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,1508,5950264,0,190832.972753539
RPC:getFileInfo,1508,13949813,63594,1693922.25271848
chooseDataNode,5278,3137519454,0,822045477.684896
getBlockLocations,1508,5602867,0,273631.105439246
OP: try new BlockReader,4524,56406255,3099801,7117852.98077497
RPC:getBlockLocations,1508,132803593,816837,4917526.53134549
readBlock,4524,39608252,138172,1448477.76375201
newBlockReader,4524,54071853,1609269,5779607.89309902
bestNode,6409,1123910,0,20712.5306425523
OP: new blockSender,4524,15796444,0,877726.073374629
blockSeekTo,754,9248992422,0,5821151635.78729
