OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3426,9042551846,0,8374186.73518529
getBlockLocations,524,298134762,5987,1130416.42232824
OP: try new BlockReader,3421,1014345629,3878496,20098890.8647385
RPC:getBlockLocations,524,304370426,775947,12122972.4750956
getFileInfo,1395,6202485,0,267722.797870227
newBlockReader,3421,663557594,2808941,11680597.6868348
bestNode,3435,4373091,0,25039.0323438688
RPC:getFileInfo,1392,263937322,502365,8249746.8407583
blockSeekTo,3427,9042721545,183437,29566121.5643796
OP: new blockSender,3421,657301039,0,1435947.85465749
readBlock,3421,34901422944,198607478,1582916791.83756
sendBlock,3421,34889601108,193594371,1540895457.94074
OP: receive block,11106,34885682298,196401400,1580888147.39803
checksumOk,859,1673856,0,341049.275941014
verifiedByClient,857,958184418,0,1270861.1262933
