OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,474,852980243,90004912,296033074.402316
OP: new BlockReceiver,1422,347481552,0,90173711.2190685
getFileInfo,49,5793683,413152,1288436.84489795
addBlock,474,1647513,132836,534270.314697598
RPC:getFileInfo,49,11246178,2396662,4502518.78809525
createBlockOutputStream,474,847824861,85876971,289548937.260203
OP: connect next Datanode,948,334557196,7819352,150818078.56806
RPC:addBlock,474,30736418,1828232,4497446.98786918
RPC:create,49,15999933,2674308,4092894.33333335
create,49,14442956,1493059,2610666.1564626
OP: send block,474,46434324723,9344704026,21775737821.8441
writeBlock,1422,46913860176,9466509759,22139769742.0315
receiveBlock,1422,46629548422,9307199263,21904964568.9229
complete,49,62525529,1191688,5005013.66666666
RPC:complete,49,64209790,2355805,9227226.4285714
