OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3704,9055346823,38118,52041128.8129693
getBlockLocations,510,4773046,0,357585.8114379
OP: try new BlockReader,3664,3009417865,3814344,671697139.024454
RPC:getBlockLocations,510,233947796,1469125,9646066.45735299
getFileInfo,1280,5796135,0,243281.840779389
newBlockReader,2900,529192486,2414802,10639763.4873171
bestNode,3764,4917107,0,25797.4556575311
RPC:getFileInfo,1279,32789254,651773,4322972.77374247
blockSeekTo,2940,45473670796,156141,850259499.831022
OP: new blockSender,2900,197726388,0,906615.677385397
readBlock,2899,22763682126,383181332,1460523797.11621
checksumOk,2900,10507664,0,346007.398729442
sendBlock,2899,22760244138,377924725,1416949974.52196
verifiedByClient,2893,889238639,0,390261.580643471
OP: receive block,2900,22757902612,381359292,1450092751.58572
