OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,37022,16590931,0,115279.893095948
mkdirs,3385,35090379,632910,1353306.75871762
RPC:getFileInfo,37022,55878660,0,2808856.27937408
RPC:mkdirs,3385,69656266,914831,2792525.0678198
complete,3383,22332634,667179,1193557.82267251
setPermission,3371,14608821,565567,1123644.82737716
RPC:complete,3383,29195772,901879,2585431.18135244
rename,3376,12406441,645460,1358166.24669722
RPC:rename,3376,24729766,1304315,2727140.62275404
RPC:setPermission,3371,31331163,998866,2550136.09234359
RPC:create,3383,33301411,1325840,3073677.90678054
create,3383,14491648,711223,1457034.2404008
RPC:getContentSummary,3348,30179507,1146359,2605351.75880341
getContentSummary,3348,6132678,65462,258505.054184013
getListing,3358,4977300,35742,160675.310687753
setOwner,3367,19935446,532237,1096492.66362664
RPC:getListing,3358,31409495,812142,2219391.4947963
RPC:setOwner,3367,42308464,403670,2584665.04037215
RPC:delete,3348,34204934,1062909,2285399.5970052
delete,3348,10351914,621485,1183958.11616664
