OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,26739,44228154,6113,145631.126912413
mkdirs,2443,44808095,697354,1525729.53963692
RPC:getFileInfo,26739,72507288,0,2524146.12428832
RPC:mkdirs,2443,71540985,1326344,2704759.51697693
complete,2441,18550138,648813,1194617.95394085
RPC:complete,2441,20283461,1194546,2428114.85735803
rename,2440,42072764,649808,1414304.52361521
RPC:rename,2440,43106517,1333388,2527157.90235569
RPC:create,2441,21240989,1634436,2886222.88394191
create,2441,18430206,765351,1543384.18049074
setOwner,2433,26829731,581468,1151545.44183111
setPermission,2436,28189685,568993,1131624.31595538
RPC:setOwner,2433,28313187,1491496,2441746.74301964
RPC:setPermission,2436,29346525,852126,2381380.25654653
RPC:getContentSummary,2420,18587485,955629,2378163.09198657
getContentSummary,2420,15816399,84528,298324.256632455
getListing,2425,9229368,58586,170987.067960236
RPC:getListing,2425,22327331,1073852,1997050.30956253
RPC:delete,2416,14669580,771188,2107541.64927493
delete,2416,12504472,606400,1194597.3533926
