OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2640,13216528305,16323054,90278391.6172297
OP: new BlockReceiver,7920,13175146416,55745,36641431.347551
getFileInfo,1243,7081912,0,274834.888164076
addBlock,2640,751874577,96076,1732431.22309982
RPC:getFileInfo,1243,211897208,483082,4301003.20798459
createBlockOutputStream,2640,13199427952,13843083,83293331.6459724
OP: connect next Datanode,5280,13173666376,3353329,40623126.625998
RPC:addBlock,2640,753884278,1004032,5787118.17789151
RPC:create,255,1374229263,2295792,27828354.6248364
create,255,1372767511,1240758,24975353.137255
OP: send block,2640,69853803124,822514889,7647057014.13119
writeBlock,7920,69949228792,833591842,7854747393.22999
receiveBlock,7920,69899397672,829308059,7801065206.97465
RPC:complete,256,1366845368,1691998,32100416.2158203
complete,256,1365913098,1032766,28852223.0865885
getBlockLocations,370,5220382,0,291606.854054049
RPC:getBlockLocations,370,114717654,1544725,8620973.7504504
chooseDataNode,2548,6231954,0,287171.799694438
bestNode,2548,397497,0,22467.7495879117
newBlockReader,2549,4119545616,1860230,15228318.8520419
blockSeekTo,2549,4120776163,4062082,23647603.2249121
OP: new blockSender,2549,4115217416,56797,5638998.69292947
OP: try new BlockReader,2549,4120383943,3637141,22527170.1999681
readBlock,2549,19103075880,382322412,1647446296.8501
sendBlock,2549,19060890777,375551696,1572412649.81369
OP: receive block,2549,19098475926,380283577,1612821124.49166
checksumOk,2548,9917704,52138,365211.904185347
verifiedByClient,2538,5088751057,20486,16087512.5087935
