TaskID,FatherTID,FatherStartTime,ChildTID
CE70DFF6C9393836,A89CEC70975E9589,4054708721242306,9F95235EF8582C46
CE70DFF6C9393836,D73BB75CB373E775,4054708713443463,A89CEC70975E9589
CE70DFF6C9393836,A89CEC70975E9589,4054708741661439,9BE54B8B54C712E7
CE70DFF6C9393836,A89CEC70975E9589,4054708750923229,358F425DB4FD49BE
2106B0CF5CA62481,461DCECD5D9577F3,784098641950603,B1D7DDFE6AA47B6B
2106B0CF5CA62481,C3F600D61C65DAD8,784098633953155,461DCECD5D9577F3
2106B0CF5CA62481,461DCECD5D9577F3,784098658154036,9CE21875A3CE76BB
2106B0CF5CA62481,461DCECD5D9577F3,784098676809203,7CE75A38F10E2D80
2106B0CF5CA62481,410D430F9EB0BA63,2253841101062911,FE43772B92ABCEA3
2106B0CF5CA62481,EF2C9AFABA7479C2,2253841076403252,030CC4014E108986
2106B0CF5CA62481,BF12A5DCE8E13E65,2254103845573429,410D430F9EB0BA63
2106B0CF5CA62481,8E9028E1063A498D,2254103814416642,EF2C9AFABA7479C2
2106B0CF5CA62481,461DCECD5D9577F3,784098760368473,BF12A5DCE8E13E65
2106B0CF5CA62481,461DCECD5D9577F3,784098684270482,8E9028E1063A498D
2106B0CF5CA62481,461DCECD5D9577F3,784100345230506,6A97CE729F723FCE
CE70DFF6C9393836,2022E8BF3E774990,2248936732436824,D47341163F843279
CE70DFF6C9393836,0E749DC22A1CF905,2248936649941913,C9CC52C5EDAEB3FC
CE70DFF6C9393836,ADDB45B7E8E62D2F,4017265480435622,2022E8BF3E774990
CE70DFF6C9393836,963800863C57F537,4017265350858641,0E749DC22A1CF905
CE70DFF6C9393836,A89CEC70975E9589,4054708924274481,ADDB45B7E8E62D2F
CE70DFF6C9393836,A89CEC70975E9589,4054708755555464,963800863C57F537
CE70DFF6C9393836,A89CEC70975E9589,4054717836765817,F343692B3887FCF4
2106B0CF5CA62481,444C1A3201532DEE,867937557362102,C413D352D693CA0D
2106B0CF5CA62481,C413D352D693CA0D,780450272866144,FD4DAE65ECB4E66F
2106B0CF5CA62481,55D4E30CB58184E6,780450246780515,554ECDB950BFB014
2106B0CF5CA62481,461DCECD5D9577F3,784100440998460,444C1A3201532DEE
2106B0CF5CA62481,461DCECD5D9577F3,784100347798122,CDFC33E621DFF4B5
2106B0CF5CA62481,461DCECD5D9577F3,784101707829535,09553875B293C078
2106B0CF5CA62481,CDFC33E621DFF4B5,867937476565298,55D4E30CB58184E6
CE70DFF6C9393836,7D9E1D18F5E383B9,4541030604993305,5F916745F442B968
CE70DFF6C9393836,04110258D302D0CA,4541030572218960,A61EE8250AE81277
CE70DFF6C9393836,71DA7C941A58181B,343825368722033,7D9E1D18F5E383B9
CE70DFF6C9393836,55D7EDA8055C15F3,343825329179891,04110258D302D0CA
CE70DFF6C9393836,A89CEC70975E9589,4054717947382365,71DA7C941A58181B
CE70DFF6C9393836,A89CEC70975E9589,4054717839069537,55D7EDA8055C15F3
CE70DFF6C9393836,A89CEC70975E9589,4054720206698320,40FFB029DA5CA9BF
2106B0CF5CA62481,CCC1BA165D0DE765,339703540230414,9BA0FEE51853DCD5
2106B0CF5CA62481,35C4B0DA7DA671EA,339703457767453,4661D200F41421D6
2106B0CF5CA62481,FF48C1CB051BEC2F,2248944952575572,CCC1BA165D0DE765
2106B0CF5CA62481,53945DCB12219F9B,2248944911068785,35C4B0DA7DA671EA
2106B0CF5CA62481,461DCECD5D9577F3,784101765889759,FF48C1CB051BEC2F
2106B0CF5CA62481,461DCECD5D9577F3,784101710815779,53945DCB12219F9B
