OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,742,1129806493,17222222,73763335.7018653
OP: new BlockReceiver,2226,1070461368,0,21670500.198334
getFileInfo,78,6004540,263864,1131213.86068377
addBlock,742,104539931,0,692553.079784365
RPC:getFileInfo,78,28255117,2166125,5185582.05790599
createBlockOutputStream,742,1123851518,14911890,67196908.2964955
OP: connect next Datanode,1484,1069565388,3910577,32393716.8333386
RPC:addBlock,742,213219971,1335641,4200794.27796505
RPC:create,78,477111184,2498288,21663127.6623934
create,78,475637434,1513659,19227764.7564101
OP: send block,742,26128748357,675958571,5766483411.399
writeBlock,2226,26432987733,691434284,5817036790.29323
receiveBlock,2226,26257180665,685605924,5767316649.93118
complete,78,311136326,1237247,8721130.87606834
RPC:complete,78,312363505,2167113,10755696.5641024
