OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,672,135231652417,17094225,6631372740.17368
OP: new BlockReceiver,2043,63235475813,213331,1170483705.14173
getFileInfo,65,5859445,438274,1143912.38794873
addBlock,740,36589106,88350,606798.479346838
RPC:getFileInfo,65,23213893,2176048,6159407.55128208
createBlockOutputStream,740,69116810334,14186103,7028366480.40567
OP: connect next Datanode,1417,66097873537,3721393,3760828518.96082
RPC:addBlock,740,46970620,1445727,3853545.32833339
RPC:create,65,75913921,2661715,8895354.42564104
create,65,74700209,1504061,5871249.67692307
OP: send block,672,19290021192,676908348,4206985399.74579
writeBlock,2089,66099777222,686140468,6323032906.18354
receiveBlock,2016,19306413613,679989413,4201240019.79483
complete,65,232865602,1161231,10812047.0769229
RPC:complete,65,233826796,1955481,13552717.9948717
abandonBlock,68,1183820,0,326273.784313725
RPC:abandonBlock,68,26519878,1442139,4061719.27941177
