OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4048,4184677400,0,267890324.053291
getBlockLocations,804,4575273,0,349786.718366497
OP: try new BlockReader,3960,660071615,3533758,16465781.5028135
RPC:getBlockLocations,803,138835363,1192440,7829827.8210668
getFileInfo,1448,5351231,0,245802.850609586
newBlockReader,3960,645469172,2816645,10365269.7714036
bestNode,4380,4302945,0,20937.4080477095
RPC:getFileInfo,1447,209301989,332553,4297156.4365105
blockSeekTo,4048,4193596258,0,277055296.006969
OP: new blockSender,3959,90058502,0,806688.084494324
readBlock,3959,29484472936,1726920,1005315622.26277
checksumOk,2566,5495497,0,341786.59938403
sendBlock,3960,29479539183,1149314,973158940.500283
verifiedByClient,2561,10324661,0,133922.058090683
OP: receive block,3840,29481929624,3165704,1039879288.55823
RPC:reportBadBlocks,1274,398302104,588590,5037783.09349878
reportBadBlocks,1274,396780305,0,951528.331265704
