OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,1925,5193563,29387,287871.589453306
getBlockLocations,288,5325547,249223,499392.857928236
RPC:getBlockLocations,287,36906149,1866543,7878587.31068528
getFileInfo,788,5281358,78402,333360.283024437
bestNode,1925,225335,0,22551.7492949907
RPC:getFileInfo,784,25642103,754593,3371039.26432852
OP: try new BlockReader,1926,1217037119,4224389,231050351.088781
newBlockReader,1926,1037733316,3438942,89416833.4738408
blockSeekTo,1926,1218303185,5070395,232123254.717166
OP: new blockSender,1926,222194175,0,860657.052510133
readBlock,1926,42868308610,400162030,7332453106.52042
checksumOk,1926,7682611,0,363668.255118541
sendBlock,1926,42599577868,394162149,7121148477.97197
verifiedByClient,1889,4426505,0,187633.907775595
OP: receive block,1926,42764552556,397947789,7249308913.93567
