OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,729,18053787880,14594404,281377385.735727
OP: new BlockReceiver,2208,3079418986,331190,52288845.7085914
getFileInfo,77,5712914,478293,1137603.10389611
addBlock,783,553643499,134637,1696482.21094089
RPC:getFileInfo,77,22825472,2038705,5634146.10194805
createBlockOutputStream,783,18012784909,12480207,302854141.744998
OP: connect next Datanode,1517,18001148594,3361232,163747411.149302
RPC:addBlock,783,562510615,1273545,4867920.32601099
RPC:create,77,309594252,2565931,11959398.0952379
create,77,306253092,1480699,9025570.84848484
OP: send block,729,34783874178,591449856,3368672622.20334
writeBlock,2246,34817338896,604337531,3431930047.65988
receiveBlock,2187,34801954441,584562943,3413203561.40529
RPC:complete,77,521917657,1983167,15232144.5541125
complete,77,517978419,1249049,13538213.4978355
abandonBlock,54,711679,123069,294983.888888887
RPC:abandonBlock,54,18798023,1226314,3020087.16666667
