OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3515,1579646,0,282028.742345415
getBlockLocations,503,5130549,99684,375576.014082168
OP: try new BlockReader,3515,1765238924,4102730,24202048.5659931
RPC:getBlockLocations,503,753922238,1497049,12776590.8734261
getFileInfo,1352,6267631,0,264609.003749299
newBlockReader,3515,899136849,3031934,11839068.2622565
bestNode,3513,643296,0,23313.323385003
RPC:getFileInfo,1351,44818818,292277,6158373.9139202
blockSeekTo,3386,1801932262,4555854,26565217.8913041
OP: new blockSender,3515,12945448,0,808401.526730921
readBlock,3514,48378497475,802731,1720570615.56314
checksumOk,3384,11897069,0,360559.084052308
sendBlock,3386,48375482272,371868270,1734046145.66709
verifiedByClient,3379,85994109,0,188536.417276034
OP: receive block,3385,48372274021,375399026,1764637917.02248
