OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,6632,3102841477,0,510255325.365794
getBlockLocations,1475,8830296,0,314979.503569537
OP: try new BlockReader,5995,2759849257,3164558,15283036.6451752
RPC:getBlockLocations,1475,100922943,920457,7633129.22876871
readBlock,5996,5195007097,421667,231853400.838061
getFileInfo,1508,5100403,0,216791.574479554
newBlockReader,5995,2759126466,1629359,9953413.97167
bestNode,7586,392228,0,20751.1441542949
RPC:getFileInfo,1508,52305601,563474,4735613.14755938
blockSeekTo,1984,11875808099,0,1655078110.96351
OP: new blockSender,5996,14797893,0,746987.758933693
checksumOk,1349,5711868,0,342285.062224206
sendBlock,1349,5129146412,378003842,885443111.569004
verifiedByClient,1347,10007736,0,114002.828698108
OP: receive block,1349,5190749247,382563386,907121239.043212
