OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3891,9795726,0,288410.894305055
getBlockLocations,517,879528290,120868,2062690.77288844
OP: try new BlockReader,3891,1128884602,3920588,21349972.2329572
RPC:getBlockLocations,517,888822890,1413038,13693377.2648288
getFileInfo,1360,9068137,0,271281.163015575
newBlockReader,3891,1126855991,3105091,11862173.6081765
bestNode,3891,4057530,0,24983.2821349174
RPC:getFileInfo,1360,272345927,383968,6953673.30543539
blockSeekTo,3620,1129386841,4380365,24602338.4526534
OP: new blockSender,3890,195472940,0,827588.926499571
readBlock,3890,27455908440,840269,1755443821.08939
checksumOk,3620,7458054,0,349606.140439971
sendBlock,3620,27440996223,372166248,1812477920.5391
verifiedByClient,3612,61933771,0,150005.31323834
OP: receive block,3620,27441991984,377663373,1858206522.03177
