OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,1856,4941415,0,276081.246102094
getBlockLocations,266,6017737,223085,436842.051691727
RPC:getBlockLocations,266,31751755,1792497,7679624.62437342
getFileInfo,740,11092757,59399,323863.068922132
bestNode,1856,274426,0,22011.4682381463
RPC:getFileInfo,740,28739002,388144,3176228.82871621
OP: try new BlockReader,1856,1212244718,204353310,283639019.35951
newBlockReader,1856,384249841,101721604,108235734.181748
blockSeekTo,1856,1225765549,204730686,284682441.94247
OP: new blockSender,1856,32707335,166519,770435.983846476
readBlock,1856,35221555861,5475381492,8748135912.21751
checksumOk,1856,3345272,0,342166.81741396
sendBlock,1856,34994367615,5293054778,8441575861.00509
verifiedByClient,1828,155379673,0,311810.880667529
OP: receive block,1856,35101854029,5373064776,8633191372.49968
