TaskID,FatherTID,FatherStartTime,ChildTID
E6B392992A9376D3,720BD6E814948DF8,2550747005058998,9F86453E66766A21
E6B392992A9376D3,E279C9C9DA21A9D0,2550747000823371,720BD6E814948DF8
E6B392992A9376D3,720BD6E814948DF8,2550747023292440,FBF46C076979C00E
E6B392992A9376D3,720BD6E814948DF8,2550747035704558,9B0861B48F5AD2B6
E6B392992A9376D3,720BD6E814948DF8,2550747037008275,3C0B948165CC0E50
E6B392992A9376D3,720BD6E814948DF8,2550747040755685,1B16CA225D2B807C
E6B392992A9376D3,720BD6E814948DF8,2550747051530373,A0F74CFD7A3F7ACB
E6B392992A9376D3,A0F74CFD7A3F7ACB,141102329880514,316DCB76219A43CD
E6B392992A9376D3,720BD6E814948DF8,2550748055960999,AE6AF5DC02CF6B2C
E6B392992A9376D3,720BD6E814948DF8,2550747051530373,A0F74CFD7A3F7ACB
9D9C19F013D8B2F8,3B553C266125C8C0,4354580431230801,F0DE2BA6E4F73469
9D9C19F013D8B2F8,A7E6CD929534D9DE,4354580427136998,3B553C266125C8C0
9D9C19F013D8B2F8,3B553C266125C8C0,4354580444935914,FEBE7CE348AD941C
9D9C19F013D8B2F8,3B553C266125C8C0,4354580457472533,6E3F0F518EF7A986
9D9C19F013D8B2F8,3B553C266125C8C0,4354580458972516,DDB5BB422B95AF85
9D9C19F013D8B2F8,3B553C266125C8C0,4354580463060784,6606CC27372DF285
E6B392992A9376D3,8394FDF96B47133C,126682950969913,10915D5BDF8F0B2E
E6B392992A9376D3,720BD6E814948DF8,2550748063065668,8394FDF96B47133C
9D9C19F013D8B2F8,3B553C266125C8C0,4354580477180248,0A77F7C793321242
9D9C19F013D8B2F8,0A77F7C793321242,2551006496228806,38A2E34D4571BA1D
9D9C19F013D8B2F8,3B553C266125C8C0,4354581505841821,1776775C2CC8F6F9
9D9C19F013D8B2F8,3B553C266125C8C0,4354580477180248,0A77F7C793321242
E6B392992A9376D3,720BD6E814948DF8,2550748732501535,18C32D598353317A
E6B392992A9376D3,18C32D598353317A,4356884520122218,D28D0835FD7A637F
E6B392992A9376D3,720BD6E814948DF8,2550749487499360,82A8CC29AF931238
E6B392992A9376D3,720BD6E814948DF8,2550748732501535,18C32D598353317A
9D9C19F013D8B2F8,3B553C266125C8C0,4354581510796992,EDFC05E5CFD141C1
9D9C19F013D8B2F8,EDFC05E5CFD141C1,651295291616588,61F26F43571F0730
9D9C19F013D8B2F8,3B553C266125C8C0,4354582322566520,F0FA7DA78DF22338
9D9C19F013D8B2F8,3B553C266125C8C0,4354581510796992,EDFC05E5CFD141C1
E6B392992A9376D3,720BD6E814948DF8,2550749489905441,2B1D446B0E100A40
E6B392992A9376D3,2B1D446B0E100A40,144296357754473,D449ED7B4DB54592
E6B392992A9376D3,720BD6E814948DF8,2550750331443573,453E9DAFB0A5B189
E6B392992A9376D3,720BD6E814948DF8,2550749489905441,2B1D446B0E100A40
9D9C19F013D8B2F8,3B553C266125C8C0,4354582326138127,96C7B842F6C8E6CE
9D9C19F013D8B2F8,96C7B842F6C8E6CE,144296912635759,81A9667CA5D8037E
9D9C19F013D8B2F8,3B553C266125C8C0,4354583152905848,74AB8F5CF0766E3C
9D9C19F013D8B2F8,3B553C266125C8C0,4354582326138127,96C7B842F6C8E6CE
FF48732E75CCA188,0B40E042A3345273,2550467482339404,88DD8FDB3D3B2B8F
FF48732E75CCA188,ECD1D5C6140B015A,2550467478011157,0B40E042A3345273
FF48732E75CCA188,0B40E042A3345273,2550467492137227,387508B3CA404B2D
FF48732E75CCA188,0B40E042A3345273,2550467504875704,BBB64A85BD06C676
FF48732E75CCA188,0B40E042A3345273,2550467506772795,17F459474E0C2FA3
FF48732E75CCA188,0B40E042A3345273,2550467511562456,0505CCE0E4E9B79A
9D9C19F013D8B2F8,3B553C266125C8C0,4354583156366274,C98ECFF046E82BF6
E6B392992A9376D3,720BD6E814948DF8,2550750334673919,2D568589143D93F0
E6B392992A9376D3,2D568589143D93F0,4361137317950955,C348FB1FB3FDCF8C
E6B392992A9376D3,720BD6E814948DF8,2550751608808055,F97B61506F3ABEFD
E6B392992A9376D3,720BD6E814948DF8,2550750334673919,2D568589143D93F0
9D9C19F013D8B2F8,C98ECFF046E82BF6,2556641147854681,11CC95939209ECC2
9D9C19F013D8B2F8,3B553C266125C8C0,4354583924865318,58AB23A1D7D90D1E
9D9C19F013D8B2F8,3B553C266125C8C0,4354583156366274,C98ECFF046E82BF6
FF48732E75CCA188,0B40E042A3345273,2550467523417567,CF9AE9736994AEA0
FF48732E75CCA188,CF9AE9736994AEA0,2551009411058359,DFD5A5086114476C
FF48732E75CCA188,0B40E042A3345273,2550468407500129,9575DAE09CBFD349
FF48732E75CCA188,0B40E042A3345273,2550467523417567,CF9AE9736994AEA0
9D9C19F013D8B2F8,3B553C266125C8C0,4354583927098551,25EE756DFA1EABC7
9D9C19F013D8B2F8,25EE756DFA1EABC7,4356887428934682,6F9E1F3730E69631
9D9C19F013D8B2F8,0000000000000000,0,A7E6CD929534D9DE
9D9C19F013D8B2F8,3B553C266125C8C0,4354584546462546,49B4B61AFB0073B8
9D9C19F013D8B2F8,3B553C266125C8C0,4354583927098551,25EE756DFA1EABC7
E6B392992A9376D3,58E37BCBFCFB2C68,124166106341633,2A387B4B7DC19E59
E6B392992A9376D3,0000000000000000,0,E279C9C9DA21A9D0
E6B392992A9376D3,720BD6E814948DF8,2550751683440498,58E37BCBFCFB2C68
FF48732E75CCA188,0B40E042A3345273,2550468410656921,2D70269FF5EFC4E6
FF48732E75CCA188,2D70269FF5EFC4E6,1174589120697561,12F0E70BEEA86F39
FF48732E75CCA188,0B40E042A3345273,2550469151827558,3506AD3ACE60FA0F
FF48732E75CCA188,0B40E042A3345273,2550468410656921,2D70269FF5EFC4E6
FF48732E75CCA188,0B40E042A3345273,2550469157834477,1C106A5EE54B137E
FF48732E75CCA188,1C106A5EE54B137E,144299618780871,A9A3FF5F0A622CED
FF48732E75CCA188,0B40E042A3345273,2550469925795176,80214D6B9485AA1D
