OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,699,1026478966,17492001,56515853.3872912
OP: new BlockReceiver,2115,1002372854,102299,17697409.2923599
getFileInfo,70,8387948,462379,1225079.81166667
addBlock,754,143310210,216003,1166247.5423803
RPC:getFileInfo,70,10544665,1998090,4829318.51047614
createBlockOutputStream,754,1023789478,1424955,47147937.0531544
OP: connect next Datanode,1447,953593754,1153499,21662617.0304408
RPC:addBlock,754,145405444,1368072,4149541.46113748
RPC:create,70,262672632,2497976,9645742.29047624
create,70,259985802,1556350,7829313.27619047
OP: send block,699,28375845317,663049081,4263213272.16535
writeBlock,2146,28519357475,2061028,4288459789.56513
receiveBlock,2097,28478994374,662584545,4348719708.49519
abandonBlock,55,718090,143066,257781.878787877
RPC:abandonBlock,55,8278344,1015597,2170133.67878789
complete,70,255737232,1236656,14270677.6095241
RPC:complete,70,257472786,1950067,15770830.1285713
