OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,192,1290976452,16098508,65591201.8415797
getFileInfo,77,5295796,0,1099550.37619046
abandonBlock,264,575039,0,188813.189583335
addBlock,390,4559555,0,555028.437393157
RPC:getFileInfo,77,17903821,1895559,4923478.09480513
createBlockOutputStream,390,1287141701,650372,26666506.3162397
RPC:abandonBlock,264,6713246,871175,1553054.29819024
RPC:addBlock,390,32259700,1640562,3981474.42494303
RPC:create,77,34877424,2679001,5196660.25541126
create,77,20099529,1180710,3158655.89610388
writeBlock,416,22590721476,1945418,5715383210.57147
OP: connect next Datanode,290,1282715268,615229,29602468.4368223
OP: new BlockReceiver,382,1283368733,174562,30485959.0493331
receiveBlock,378,22561934736,723261087,6241990285.10922
OP: send block,126,22543059561,717620027,6236602704.39025
RPC:complete,11,14006891,2126337,5162604.45454545
complete,11,11995902,1352215,3202357.54545454
