OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3498,4592857,0,279776.561278665
getBlockLocations,489,5245256,42271,411106.632583498
OP: try new BlockReader,3501,1563278427,2790864,20238047.3541786
RPC:getBlockLocations,489,226816191,1869550,11120203.2297205
getFileInfo,1320,7815684,0,288291.603921953
newBlockReader,3501,1559788208,1476700,11712721.430187
bestNode,3499,3024026,0,23887.7155934669
RPC:getFileInfo,1316,219467743,715383,5794400.94142364
blockSeekTo,3352,1567359677,3188081,22740180.1364378
OP: new blockSender,3500,15110341,0,732496.583913719
readBlock,3500,21817605685,536841,1456113477.7833
checksumOk,3351,6716682,0,340805.809378077
sendBlock,3352,21253438921,368028725,1453285571.65046
verifiedByClient,3213,434158788,0,259387.490678043
OP: receive block,3352,21808326957,377383915,1502164767.50514
