OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,1243,8151426,0,313579.709314143
mkdirs,82,433968694,1069116,7487590.37694016
RPC:getFileInfo,1243,38706713,474972,3427354.88945073
RPC:mkdirs,82,452028866,2001346,9179189.46895802
nextBlockOutputStream,750,2555313605,17255768,43559973.1096665
OP: new BlockReceiver,2250,2548906348,0,11550457.478654
addBlock,750,168045490,0,789462.621222215
createBlockOutputStream,750,2553364855,13893375,39307337.5535556
OP: connect next Datanode,1500,2547994650,3906733,18277982.240972
RPC:addBlock,750,196398795,1303669,3639211.83566667
RPC:create,74,16948936,2692173,4354389.17567565
create,74,15766554,1383819,2885249.77027027
OP: send block,750,26083745082,610040649,2334992403.28509
writeBlock,2250,26122466191,616331709,2360261860.66003
receiveBlock,2250,26107326290,611389835,2338668397.3767
complete,74,167509907,1234062,5753878.85135137
RPC:complete,74,188365860,1988817,8016396.71621625
setPermission,73,109378644,1269776,4654462.45205476
rename,73,266522352,1390654,7868315.84931506
RPC:rename,73,267627834,2347491,10168940.0821917
RPC:setPermission,73,110590747,2460553,6941260.21917808
setOwner,73,306932129,1153849,7402614.57534245
RPC:setOwner,73,342068223,2372415,10520057.7671233
getListing,73,714192,0,218992.726027399
RPC:getListing,73,186936192,1349864,7788415.99999984
RPC:getContentSummary,73,24746987,1867157,4157746.96347031
getContentSummary,73,4243514,0,547008.799086755
chooseDataNode,734,3613870,0,293645.850363306
getBlockLocations,109,1205387,0,379795.712538224
OP: try new BlockReader,734,137862729,3793983,16861384.0296315
RPC:getBlockLocations,109,28272305,1808119,7784668.73088682
newBlockReader,734,110440091,3238056,9284453.46060383
bestNode,734,2996875,0,29922.4785422342
blockSeekTo,734,138472501,4561768,17943684.2977978
OP: new blockSender,734,8947135,64949,677753.478315169
readBlock,734,4812283152,396062327,858082769.159837
checksumOk,734,7344334,234286,339054.914782006
sendBlock,734,4793254212,390453402,827191200.164731
verifiedByClient,734,235431896,0,669344.043006354
OP: receive block,734,4805534324,393808656,848267635.558267
RPC:delete,144,120435446,1802931,6448602.37384262
delete,144,106090722,1018200,4493700.69155094
