OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4174,10607708996,0,168036083.60478
getBlockLocations,695,7487844,0,380699.21623501
RPC:getBlockLocations,696,83111216,1122583,9368011.71774426
getFileInfo,1196,1079258,0,233819.720657885
bestNode,4405,436541,0,22158.4063848111
RPC:getFileInfo,1196,224184679,81410,5351762.76399388
OP: try new BlockReader,4020,18000979049,3859317,1129218171.94862
newBlockReader,2574,800651848,1619247,10751248.9716122
blockSeekTo,2728,46621981381,0,1965578764.71779
OP: new blockSender,2574,26414141,0,771696.040081225
readBlock,2574,23763902268,392807104,1284961390.69634
checksumOk,2574,18737075,0,346693.815701029
sendBlock,2574,23694971753,386967670,1249814386.0702
verifiedByClient,2566,411541447,0,261671.394060914
OP: receive block,2574,23756760098,390983530,1275588209.18636
