OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,70,75424852,23792341,32970436.0190476
getFileInfo,91,6393216,195484,1241796.78012822
abandonBlock,280,800438,0,171226.156825398
addBlock,301,2130332,0,455482.430933924
RPC:getFileInfo,91,11150687,2374424,4325620.21858986
createBlockOutputStream,280,34016752,567496,2926275.64222221
RPC:abandonBlock,280,3559600,886318,1463537.61904761
RPC:addBlock,301,9135426,1770454,3332008.28394238
RPC:create,91,6560699,2741897,3706526.3260073
create,91,4673785,960965,2228524.47985349
