OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3350,7092683,0,277504.998651676
getBlockLocations,476,6037559,68471,391896.263655456
OP: try new BlockReader,3349,3034490602,3843736,92489566.4879465
RPC:getBlockLocations,475,640412167,1600543,12677239.9573687
getFileInfo,1291,5598978,0,270878.894022809
newBlockReader,3271,1443089120,2208691,11646854.0592833
bestNode,3350,6650523,0,24168.2366354158
RPC:getFileInfo,1287,55076822,371253,6033501.1702211
blockSeekTo,3271,3242592084,4188410,91788258.6700691
OP: new blockSender,3272,1050760665,0,1495246.10142326
readBlock,3273,23166740435,380077179,1703941212.46902
checksumOk,3273,12348405,0,347576.499917783
sendBlock,3273,23162180331,373960824,1659267280.15833
verifiedByClient,3180,2467456013,0,1975310.47752297
OP: receive block,3273,23160366898,377764575,1693564415.98322
