TaskID,FatherTID,FatherStartTime,ChildTID
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061068542994604,7426868900B6C887
2D9B58C1D2121EC4,0DA54B508C0E9F16,1061068529470426,3B5DE48BE4759CBC
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061068619562675,B2350D97A928EA63
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061068653489930,960BA4656A470B11
602FE9A3013896C6,91795C1B96300295,1552819426643867,A232ED28CF01703A
602FE9A3013896C6,B1F9C80579EC5B97,1552819419170276,91795C1B96300295
602FE9A3013896C6,91795C1B96300295,1552819441081197,3E9B7CE88A9D12F0
602FE9A3013896C6,91795C1B96300295,1552819448196268,8A957AE81A69E199
2D9B58C1D2121EC4,393D099D5B04F72E,79947092311920,D75C6AF89899093C
2D9B58C1D2121EC4,68CDABE5497EDEBD,79947056599424,4C5E4A2490801461
2D9B58C1D2121EC4,2DDED4C306E3B114,171304899947677,393D099D5B04F72E
2D9B58C1D2121EC4,2330081F720B70AD,171304798834095,68CDABE5497EDEBD
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061068828053455,2DDED4C306E3B114
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061068665130886,2330081F720B70AD
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061070414049697,8BD676E2E10ECEE0
D8B3539507125BF4,38CBE0338C04656C,1547086476509081,EDB366E97B1CA6F5
D8B3539507125BF4,D59DB297EA965D86,1547086468693786,38CBE0338C04656C
D8B3539507125BF4,38CBE0338C04656C,1547086510502159,F54281E234015307
D8B3539507125BF4,38CBE0338C04656C,1547086553889096,07ACF7B8621B26CE
602FE9A3013896C6,441CE6835CAC143E,1064351485616650,E17EBF3F2738E7EF
602FE9A3013896C6,BEA76D06B4127DC0,1064351461286139,9D7AD9295B8845DA
602FE9A3013896C6,F3D9CC1FD85F6291,3353505190218443,441CE6835CAC143E
602FE9A3013896C6,19B28FBFE24E226A,3353505112176245,BEA76D06B4127DC0
602FE9A3013896C6,91795C1B96300295,1552819568899467,F3D9CC1FD85F6291
602FE9A3013896C6,91795C1B96300295,1552819452528821,19B28FBFE24E226A
602FE9A3013896C6,91795C1B96300295,1552821305328094,247BFD84599BB8EB
2D9B58C1D2121EC4,0ED09A5BF29C41A2,344339515674155,3C274DAD7DD40668
2D9B58C1D2121EC4,5FF46F3C8D7E63B1,344339490300000,DA6BF15773E2BF39
2D9B58C1D2121EC4,B3BCA4E86ACC1118,165864563407959,0ED09A5BF29C41A2
2D9B58C1D2121EC4,BEE5BC05E4B67BE8,165864530545469,5FF46F3C8D7E63B1
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061070464796650,B3BCA4E86ACC1118
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061070416771663,BEE5BC05E4B67BE8
2D9B58C1D2121EC4,3B5DE48BE4759CBC,1061071570447201,61E624674A93C2A6
2D9B58C1D2121EC4,0000000000000000,0,0DA54B508C0E9F16
D8B3539507125BF4,1E1AC50F21B0AF96,1553103697792645,8CC5621D010C6252
D8B3539507125BF4,35B35E357F940D09,1553103668713649,F97ED7C700B20216
D8B3539507125BF4,6B6EDD4EF3A2DE60,79696561925912,1E1AC50F21B0AF96
D8B3539507125BF4,DD6AA55B907E8059,79696525130865,35B35E357F940D09
D8B3539507125BF4,38CBE0338C04656C,1547086670404910,6B6EDD4EF3A2DE60
