OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4257,9103047910,0,42129614.3493196
getBlockLocations,551,7713625,0,376205.147459161
OP: try new BlockReader,4218,1027987667,212805,15552501.6261657
RPC:getBlockLocations,551,61720167,1629301,10769475.8951905
getFileInfo,1400,6650904,0,256775.597901687
newBlockReader,3198,505572860,1320476,10199601.5181629
bestNode,4317,4006824,0,24053.6943498048
RPC:getFileInfo,1398,39368601,491212,6124768.28642963
blockSeekTo,3238,10522874774,0,78200822.8385007
OP: new blockSender,3198,163162800,0,905665.850467389
readBlock,3198,19143806876,377208088,1510874027.66212
sendBlock,3198,19140022929,371578079,1475346918.09589
OP: receive block,3198,19124642091,375048344,1504294567.95304
checksumOk,3198,9848605,0,352493.482416119
verifiedByClient,2951,761654675,0,354984.359650265
