TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
1C44C2D92E800F37,fs -copyToLocal,35,18,2013-11-06 03:28:01,2013-11-06 03:28:02,978370110590799,978371383698084
BFAB2B7083D76A9B,fs -copyToLocal,228,113,2013-11-06 03:28:02,2013-11-06 03:28:20,2078108333388341,2078126174165449
EAE6C060C2F27A74,fs -copyToLocal,23,13,2013-11-06 03:28:06,2013-11-06 03:28:08,1062210299726485,1062211834321981
2B3A18959B2BD563,fs -copyToLocal,143,69,2013-11-06 03:28:08,2013-11-06 03:28:18,2442483440350986,2442492912825508
198585200E1E2DBD,fs -copyToLocal,82,41,2013-11-06 03:28:08,2013-11-06 03:28:16,534126827487387,534134475330997
39F3B8A90E50A0AC,fs -copyToLocal,58,29,2013-11-06 03:28:15,2013-11-06 03:28:22,2442717546250599,2442724385619452
763D58DEF9576266,fs -copyToLocal,157,80,2013-11-06 03:28:18,2013-11-06 03:28:30,2442501229079964,2442512885501371
AC2C37103D65ADA1,fs -copyToLocal,71,37,2013-11-06 03:28:22,2013-11-06 03:28:29,4248302191881827,4248309248151284
127514FA17C1CAA2,fs -copyToLocal,58,28,2013-11-06 03:28:22,2013-11-06 03:28:26,4248311965623529,4248315405467817
0E2784E3824768C0,fs -copyToLocal,23,13,2013-11-06 03:28:23,2013-11-06 03:28:25,4248321157262457,4248322860845312
E0DEF7AB2D378BE2,fs -copyToLocal,46,23,2013-11-06 03:28:32,2013-11-06 03:28:33,4248329646363914,4248331503815318
4BF45525C15BBB04,fs -copyToLocal,58,28,2013-11-06 03:28:32,2013-11-06 03:28:35,2442514919545513,2442517772309580
E474515396C6B1B9,fs -copyToLocal,165,78,2013-11-06 03:28:33,2013-11-06 03:28:45,4249019331020570,4249031480430311
4D9B8785314F5B1A,fs -copyToLocal,165,78,2013-11-06 03:28:34,2013-11-06 03:28:46,2442541257284504,2442553157087710
369A5F9A5AAF6313,fs -copyToLocal,22,11,2013-11-06 03:28:38,2013-11-06 03:28:39,1956305912440904,1956306961168387
3EB31263D93EF4DC,fs -copyToLocal,216,107,2013-11-06 03:28:40,2013-11-06 03:28:58,2078145700784985,2078163973107089
FD0FD84F8D1F62AA,fs -copyToLocal,239,118,2013-11-06 03:28:45,2013-11-06 03:29:03,2442268102785012,2442286777150769
9B3529F1BAF74BDA,fs -copyToLocal,192,96,2013-11-06 03:28:51,2013-11-06 03:29:25,4246390615011486,4246424516987840
68B5EA955E098D3F,fs -copyToLocal,107,55,2013-11-06 03:28:52,2013-11-06 03:28:58,2442534715389611,2442540569748418
EE57E5E4E06FF8BC,fs -copyToLocal,118,59,2013-11-06 03:28:53,2013-11-06 03:29:05,1062446968724394,1062458857645273
B2DE54CF011347C9,fs -copyToLocal,214,104,2013-11-06 03:28:57,2013-11-06 03:29:40,4246225438143616,4246268320917336
595B328A7F205C6B,fs -copyToLocal,22,11,2013-11-06 03:29:00,2013-11-06 03:29:03,4248357616786250,4248360737211769
70451872398B1DDB,fs -copyToLocal,238,114,2013-11-06 03:28:59,2013-11-06 03:29:42,4248518244749546,4248560444306265
0F8B80CA56C769DB,fs -copyToLocal,142,68,2013-11-06 03:29:03,2013-11-06 03:29:15,2448020717977555,2448033034712652
E549123A64ED1723,fs -copyToLocal,143,69,2013-11-06 03:29:03,2013-11-06 03:29:23,2442481075428528,2442500968635859
4AF807C36D27F6C2,fs -copyToLocal,118,59,2013-11-06 03:29:06,2013-11-06 03:29:15,2442735966043768,2442745076044315
5D2A7D59899040C4,fs -copyToLocal,119,61,2013-11-06 03:29:09,2013-11-06 03:29:22,4248349090827063,4248361540186287
4D8993A7D622F713,fs -copyToLocal,145,74,2013-11-06 03:29:11,2013-11-06 03:29:23,4212810753265504,4212822735876858
CF7332DC105F46BE,fs -copyToLocal,190,92,2013-11-06 03:29:19,2013-11-06 03:29:35,3007710708202851,3007726273638665
173455DB93447D87,fs -copyToLocal,71,36,2013-11-06 03:29:24,2013-11-06 03:29:33,4249171042520467,4249180161144847
F026740FBF291414,fs -copyToLocal,22,11,2013-11-06 03:29:26,2013-11-06 03:29:27,2442561000593278,2442562305050264
586C80EF8A08F878,fs -copyToLocal,130,64,2013-11-06 03:29:25,2013-11-06 03:29:36,2442563696888630,2442574507237618
713D534DB5DFFD54,fs -copyToLocal,192,96,2013-11-06 03:29:28,2013-11-06 03:29:52,4248911251599236,4248934704182315
805AB6BE29CB833C,fs -copyToLocal,58,29,2013-11-06 03:29:28,2013-11-06 03:29:37,4247946398864599,4247955144346117
A2FC42879B0BCB78,fs -copyToLocal,47,24,2013-11-06 03:29:32,2013-11-06 03:29:35,2442794221066641,2442797365503457
1E2E5C2AA24220FA,fs -copyToLocal,191,93,2013-11-06 03:29:33,2013-11-06 03:30:02,1062296784666143,1062325606092543
7181571F3EEE2C34,fs -copyToLocal,23,13,2013-11-06 03:29:34,2013-11-06 03:29:35,4209314857979976,4209316062113774
4BEC9B3AAC20B645,fs -copyToLocal,179,87,2013-11-06 03:29:37,2013-11-06 03:30:02,978466396809951,978490962732892
4C2300BE633D4329,fs -copyToLocal,181,92,2013-11-06 03:29:41,2013-11-06 03:29:58,4212840591309776,4212857798921113
76D7E85A4987FED5,fs -copyToLocal,58,28,2013-11-06 03:29:46,2013-11-06 03:29:49,2442776033406646,2442778881043937
2B53DC7AFE669052,fs -copyToLocal,141,65,2013-11-06 03:29:49,2013-11-06 03:30:05,1956376943770991,1956392694300481
BBC4D9DF549E010C,fs -copyToLocal,233,112,2013-11-06 03:29:50,2013-11-06 03:30:16,1062585895490843,1062611632360202
0A8EAF0E2BD14B36,fs -copyToLocal,95,49,2013-11-06 03:29:52,2013-11-06 03:30:00,2081561228569280,2081568669637853
EE21297D16414DBE,fs -copyToLocal,47,25,2013-11-06 03:29:54,2013-11-06 03:29:58,4248572643958191,4248576924661204
68467070858A1E3D,fs -copyToLocal,95,49,2013-11-06 03:29:55,2013-11-06 03:30:03,534233509247803,534241937131323
CFDED205503E2077,fs -copyToLocal,193,98,2013-11-06 03:29:56,2013-11-06 03:30:21,2442599329710967,2442623914868455
CFC5240C8F75633B,fs -copyToLocal,95,49,2013-11-06 03:29:57,2013-11-06 03:30:10,2442534783489003,2442547587474693
8828A6B38BAE4460,fs -copyToLocal,213,102,2013-11-06 03:30:04,2013-11-06 03:30:53,2442826409742029,2442874932987504
862110DBEA24B5A3,fs -copyToLocal,107,55,2013-11-06 03:30:06,2013-11-06 03:30:16,1956393718814856,1956403462947790
73B040DF2DD420A5,fs -copyToLocal,106,52,2013-11-06 03:30:10,2013-11-06 03:30:21,4248419350482206,4248431081606016
8770C4251E1863AB,fs -copyToLocal,167,82,2013-11-06 03:30:10,2013-11-06 03:30:29,4247988135261756,4248006995226194
BBF53168F1F54707,fs -copyToLocal,191,94,2013-11-06 03:30:12,2013-11-06 03:30:49,2448089416863324,2448126697146842
F730553039F9D37D,fs -copyToLocal,71,35,2013-11-06 03:30:13,2013-11-06 03:30:18,2442640171033279,2442644775500408
013A2F2341510AEA,fs -copyToLocal,35,19,2013-11-06 03:30:16,2013-11-06 03:30:22,4249121686806055,4249128607440561
65B1C2254969F0CE,fs -copyToLocal,181,90,2013-11-06 03:30:16,2013-11-06 03:30:50,2078242320496482,2078275753466470
A6112D10450456DD,fs -copyToLocal,203,100,2013-11-06 03:30:17,2013-11-06 03:30:32,1062530798386464,1062546116130990
A2D7004C4129A8E4,fs -copyToLocal,58,29,2013-11-06 03:30:25,2013-11-06 03:30:30,4246313293037898,4246318561313885
96EB953EFAAFFBDE,fs -copyToLocal,191,93,2013-11-06 03:30:31,2013-11-06 03:31:09,4248973787406389,4249012100743140
4D8C9A1D4A9B69B8,fs -copyToLocal,157,80,2013-11-06 03:30:32,2013-11-06 03:31:06,4248431834537677,4248466089837137
59B688A010234385,fs -copyToLocal,45,21,2013-11-06 03:30:36,2013-11-06 03:30:39,4212895682871829,4212898539180278
A5BA123B27876874,fs -copyToLocal,156,80,2013-11-06 03:30:37,2013-11-06 03:30:58,4249244254945832,4249264819689445
6DCDC0793B4F437E,fs -copyToLocal,107,54,2013-11-06 03:30:39,2013-11-06 03:30:45,2442828759901884,2442834371490326
BE0AA2C690429FA1,fs -copyToLocal,35,18,2013-11-06 03:30:40,2013-11-06 03:30:45,4248457709913559,4248462802917015
BC374F82A5B1059F,fs -copyToLocal,215,105,2013-11-06 03:30:39,2013-11-06 03:31:14,2442576576317977,2442612087199344
37DB649F518D747D,fs -copyToLocal,46,23,2013-11-06 03:30:40,2013-11-06 03:30:43,1062635893733146,1062638756065331
BDDA295A6E2A2361,fs -copyToLocal,165,78,2013-11-06 03:30:43,2013-11-06 03:31:18,2442638232793563,2442672941753372
33D7335128C6E30D,fs -copyToLocal,119,61,2013-11-06 03:30:42,2013-11-06 03:30:52,1062366527070553,1062375765305844
E18F0C5BEBDBBC15,fs -copyToLocal,166,80,2013-11-06 03:30:45,2013-11-06 03:31:22,2442671651394312,2442708952656909
07C7E4051FA65D3D,fs -copyToLocal,130,64,2013-11-06 03:30:46,2013-11-06 03:31:05,978534687487954,978553438395111
0D71130DF4209BA0,fs -copyToLocal,179,86,2013-11-06 03:30:47,2013-11-06 03:31:10,2442390404331220,2442413385704120
71767E750245A581,fs -copyToLocal,81,39,2013-11-06 03:30:46,2013-11-06 03:31:00,4248456041016204,4248470225568746
54F95A0F1F0CA6D5,fs -copyToLocal,82,41,2013-11-06 03:30:47,2013-11-06 03:30:53,3007798203371851,3007804280080446
066263CAEB42701C,fs -copyToLocal,157,79,2013-11-06 03:30:51,2013-11-06 03:31:17,2081619692373645,2081646043841282
4F1246C05806A459,fs -copyToLocal,167,82,2013-11-06 03:30:51,2013-11-06 03:31:22,4246510595881306,4246541492613366
8B1832B3FC3093F8,fs -copyToLocal,95,49,2013-11-06 03:30:56,2013-11-06 03:31:04,2442845456581313,2442853333149676
A3341EDADF97F222,fs -copyToLocal,106,53,2013-11-06 03:31:00,2013-11-06 03:31:09,4209400898497363,4209410477774002
E44265A5122934B0,fs -copyToLocal,106,53,2013-11-06 03:31:07,2013-11-06 03:31:17,4248485238052636,4248494962237604
774AFBEE4F9B91E5,fs -copyToLocal,227,112,2013-11-06 03:31:10,2013-11-06 03:31:33,2442668360553228,2442691182092560
96F31968F73FA3E6,fs -copyToLocal,23,13,2013-11-06 03:31:14,2013-11-06 03:31:20,4246362427755477,4246367651325000
7C0F4874AAA69A5F,fs -copyToLocal,35,19,2013-11-06 03:31:15,2013-11-06 03:31:18,4248653781458162,4248656440353085
612177130BE56856,fs -copyToLocal,226,108,2013-11-06 03:31:21,2013-11-06 03:31:37,1062595176121305,1062610576041164
E5FF42553DA7B7F9,fs -copyToLocal,35,19,2013-11-06 03:31:24,2013-11-06 03:31:25,3007835132799165,3007836533978632
A876FB3C430DBA35,fs -copyToLocal,145,73,2013-11-06 03:31:27,2013-11-06 03:31:37,2442690250657200,2442700373730033
3F89CDBBFA435A65,fs -copyToLocal,180,89,2013-11-06 03:31:38,2013-11-06 03:31:49,4249304813539527,4249315438728407
A55E296827F45F97,fs -copyToLocal,105,51,2013-11-06 03:31:48,2013-11-06 03:31:56,4248507999814728,4248515978802622
B3A5D4E75FE558E2,fs -copyToLocal,69,33,2013-11-06 03:31:47,2013-11-06 03:31:56,4248517099088071,4248526124153537
90B958E8D66E8E1D,fs -copyToLocal,107,55,2013-11-06 03:31:49,2013-11-06 03:31:56,4249215552131065,4249222262397646
52D79D6F2A5A0003,fs -copyToLocal,166,80,2013-11-06 03:31:52,2013-11-06 03:32:14,534350813560354,534372405070003
7A833BF74864105A,fs -copyToLocal,46,23,2013-11-06 03:32:00,2013-11-06 03:32:03,4249063013157838,4249065548808587
CB72A73D6188E23A,fs -copyToLocal,215,106,2013-11-06 03:32:01,2013-11-06 03:32:34,2078346884827592,2078380170960358
7C64F2DF8324DD5E,fs -copyToLocal,178,86,2013-11-06 03:32:05,2013-11-06 03:32:22,3007876513612055,3007893439375040
8D471DD13A533B17,fs -copyToLocal,22,11,2013-11-06 03:32:06,2013-11-06 03:32:10,2081695201178044,2081699392403315
5F2B372777221287,fs -copyToLocal,165,78,2013-11-06 03:32:08,2013-11-06 03:32:33,4249234290555615,4249258716515726
1D49524C2F91D168,fs -copyToLocal,180,88,2013-11-06 03:32:09,2013-11-06 03:32:21,1062452606152896,1062465394959745
0B8E6F1B18921BF9,fs -copyToLocal,144,71,2013-11-06 03:32:12,2013-11-06 03:32:32,2448209944975548,2448229843415284
6A091EA05BE57D72,fs -copyToLocal,240,120,2013-11-06 03:32:14,2013-11-06 03:32:47,1956522231528632,1956555157480943
C8EE75F45737DA06,fs -copyToLocal,58,28,2013-11-06 03:32:16,2013-11-06 03:32:18,2442925301262375,2442927869178447
833109110A6C99FF,fs -copyToLocal,119,61,2013-11-06 03:32:16,2013-11-06 03:32:37,2442738688905876,2442757889229918
12CBD58EF676F583,fs -copyToLocal,82,40,2013-11-06 03:32:19,2013-11-06 03:32:25,2442734002301944,2442740400915329
