OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3355,9051977665,0,14003108.0003338
getBlockLocations,521,70564805,0,539891.03307742
OP: try new BlockReader,3345,3455844818,3783583,21589556.9301141
RPC:getBlockLocations,521,1355608335,1735892,13102233.9661547
getFileInfo,1376,5367692,0,262687.636047131
newBlockReader,3346,3450019208,3219896,13585171.4185402
bestNode,3370,423688,0,23618.5996138166
RPC:getFileInfo,1376,217123012,185288,6687115.7264326
blockSeekTo,3355,9053067136,138315,36829453.7096502
OP: new blockSender,3348,740026275,0,1637850.40170245
readBlock,3347,48915944127,198562397,1623762226.2823
sendBlock,3347,48889205223,191066049,1545856468.142
OP: receive block,11992,48911188250,195215134,1608513177.18556
checksumOk,465,1828024,34969,343844.95939068
verifiedByClient,465,380872877,0,909804.12892469
