OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,11129,18968247,0,285349.347692242
getBlockLocations,1630,4404884,0,315879.958588945
OP: try new BlockReader,11132,3205747730,2982137,18170519.4519489
RPC:getBlockLocations,1630,955191706,1322720,10896736.3902346
getFileInfo,4411,5740545,0,245375.484623591
newBlockReader,11131,3186532856,1601276,10463634.9122529
bestNode,11128,18649675,0,25736.3271669865
RPC:getFileInfo,4411,707615947,67705,5815944.61248029
blockSeekTo,11130,3206130405,3378951,19739942.5133628
OP: new blockSender,11130,316197345,0,731129.634024321
readBlock,11130,42348548254,385780269,1937279070.24362
sendBlock,11128,42340371082,380217052,1882544805.27005
OP: receive block,11127,42343861812,383933115,1930089081.28205
checksumOk,11129,24788844,0,352717.369367555
verifiedByClient,11099,139871108,0,99947.1815534314
