OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5075,9072674498,0,490118267.196339
getBlockLocations,1193,5117201,0,335114.610129518
OP: try new BlockReader,4599,1045938141,115699,7992042.23018371
RPC:getBlockLocations,1193,74454701,1066265,7231778.4053347
getFileInfo,1476,5082519,0,216842.107831761
bestNode,5789,7103288,0,21610.787396362
RPC:getFileInfo,1471,38523670,559921,3649122.04107705
newBlockReader,1600,126237804,2500212,9203686.33584687
blockSeekTo,2076,11019744072,0,1134591334.94421
OP: new blockSender,1599,9336311,0,752187.535995699
readBlock,1600,27033737142,383910351,1100672921.39097
sendBlock,1600,27016686194,378331815,1064063952.76271
OP: receive block,1600,27018541813,381890780,1090639642.59403
checksumOk,1600,8167776,0,342593.541361712
verifiedByClient,1600,159366958,0,187134.964552331
