OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,71,6013864,382790,1188612.68638497
addBlock,709,279827435,233100,1094984.33779965
RPC:getFileInfo,71,29125819,14464930,16903888.1396715
RPC:addBlock,709,304817914,13559608,24147906.5715092
RPC:create,71,415282394,14806543,23520768.1690141
create,71,401251666,1470430,9613730.17840375
nextBlockOutputStream,709,4948085867,166553588,250409066.663438
OP: new BlockReceiver,2127,4865460923,160645,70260507.4692944
createBlockOutputStream,709,4907239194,139699208,216896484.222474
OP: connect next Datanode,1418,909134256,52088835,109321806.498584
OP: send block,709,62226823281,11024966097,17164270529.2819
writeBlock,2127,62548111699,11152274671,17431386253.6082
receiveBlock,2127,62376778823,11013415344,17260753070.4122
complete,71,21687602,1134187,2889460.79342724
RPC:complete,71,71917242,14056714,26071793.3145542
