OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3150,7089453,0,281681.058395892
getBlockLocations,468,7601332,90200,400432.459401706
OP: try new BlockReader,3150,4127120314,3605060,30986290.6612858
RPC:getBlockLocations,469,412840670,1600061,11120990.8208955
getFileInfo,1292,4874708,0,276830.143519025
newBlockReader,3150,4125209264,2899259,17124536.8323101
bestNode,3151,6851822,0,24618.3198799559
RPC:getFileInfo,1292,68494409,312330,5105907.66272884
blockSeekTo,3151,4127623399,4391506,32394688.593869
OP: new blockSender,3150,11178804,0,727250.410258592
readBlock,3150,45937600204,381037137,2136764328.42841
checksumOk,3151,2006484,0,336839.894946045
sendBlock,3150,45372164745,374717141,2075697441.14611
verifiedByClient,3138,164535030,0,212912.658633341
OP: receive block,3149,45833231515,379286787,2126236914.64071
