OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,646,9053747732,0,646753934.897909
getBlockLocations,197,5878958,0,507307.447969542
RPC:getBlockLocations,197,23260572,1702701,5769305.68062607
getFileInfo,272,5175278,0,413193.206221719
bestNode,775,235224,0,21409.9347035343
RPC:getFileInfo,272,17172649,486892,2406309.08725019
OP: try new BlockReader,560,60088641398,3951625,42615701866.2395
newBlockReader,180,59261068,3147622,8092045.3980554
blockSeekTo,266,729742982552,0,101070088503.67
OP: new blockSender,180,8556025,214716,804175.061666655
readBlock,180,4018254708,395831418,856949424.027132
checksumOk,180,3239830,0,352081.854907408
sendBlock,180,4012543265,390103619,837404714.736201
verifiedByClient,179,1992292,0,208399.505027933
OP: receive block,180,4012829267,393849535,851408366.073151
