TaskID,FatherTID,FatherStartTime,ChildTID
D1DEEF354014379C,0D5CFFD5C3C61296,677870562170068,6C1073ABCE841BD9
D1DEEF354014379C,D5ED0B099ED8AC89,677870554375772,0D5CFFD5C3C61296
D1DEEF354014379C,0D5CFFD5C3C61296,677870588434562,4C9F33C19ED07137
D1DEEF354014379C,0D5CFFD5C3C61296,677870621510092,6B2F637685D5591B
D1DEEF354014379C,0D5CFFD5C3C61296,677870629816989,ED35728E25F60B53
D1DEEF354014379C,0D5CFFD5C3C61296,677873695742579,D863BB5BE7B35847
D1DEEF354014379C,0D5CFFD5C3C61296,677873699234039,0BD6B458FBAE30A0
D1DEEF354014379C,0D5CFFD5C3C61296,677876706259170,81FF1C3BEBC655C4
D1DEEF354014379C,0D5CFFD5C3C61296,677876709587432,7F82F796F0A337D8
D1DEEF354014379C,0D5CFFD5C3C61296,677879715801559,93F8719C0AFACE85
D1DEEF354014379C,0D5CFFD5C3C61296,677879718923043,B0BE5B90234EB271
D1DEEF354014379C,69464EEBA626A6BB,4350782167966111,A6A6180F9664B133
D1DEEF354014379C,CDCCF1EB6EF2ED9E,590316879921885,69464EEBA626A6BB
D1DEEF354014379C,250DCD2EC27C7C87,4350782133987693,A80B43C1D1BCABF0
D1DEEF354014379C,09566B318CF50BEA,590316841057922,250DCD2EC27C7C87
D1DEEF354014379C,0D5CFFD5C3C61296,677879833507871,CDCCF1EB6EF2ED9E
D1DEEF354014379C,0D5CFFD5C3C61296,677879723223962,09566B318CF50BEA
D1DEEF354014379C,0D5CFFD5C3C61296,677881285889440,01D6DC62BC921AF1
D1DEEF354014379C,0D5CFFD5C3C61296,677884292045242,6CA3C68BB9842D28
D1DEEF354014379C,0D5CFFD5C3C61296,677884295117394,4106065B1170FC0F
A3256992D100D585,13680A1A0B4D65E2,2057907083806254,4FDD1C3AABFACFE5
A3256992D100D585,B586FDF1FBECD8A0,2057907075840233,13680A1A0B4D65E2
A3256992D100D585,13680A1A0B4D65E2,2057907101551855,CDF4B3DA36023F17
A3256992D100D585,13680A1A0B4D65E2,2057907113364988,D983B0A87320F9FA
A3256992D100D585,003CB8140DA38213,3827032144657585,0343BDC08AE14D2D
A3256992D100D585,C1C9F79D44C1389A,3827032037875493,02468305E8B967FF
A3256992D100D585,ED815E08D02C619C,2058257427646548,003CB8140DA38213
A3256992D100D585,8D6536EC77161C2E,2058257307216805,C1C9F79D44C1389A
A3256992D100D585,13680A1A0B4D65E2,2057907280873502,ED815E08D02C619C
A3256992D100D585,13680A1A0B4D65E2,2057907118421321,8D6536EC77161C2E
