OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,79,5115637,0,865900.463502119
addBlock,482,5894569,174729,540569.692254489
RPC:getFileInfo,79,11935564,1841111,3839848.13037972
RPC:addBlock,482,16755854,1416237,3283555.59854768
RPC:create,79,28458888,2443647,3935446.21097048
create,79,21615553,1453106,2533885.31223627
writeBlock,622,38216774896,764648835,2983242924.69562
abandonBlock,348,1069037,0,230618.836446358
createBlockOutputStream,482,18058311918,16823407,2496159403.76744
OP: connect next Datanode,488,18016238482,4008571,1762258196.7939
RPC:abandonBlock,348,15094082,766051,1928785.00167622
nextBlockOutputStream,199,27092162934,21132179,5826073179.05864
OP: new BlockReceiver,462,18018451825,249527,598195620.914049
OP: send block,134,38156717972,755512677,2490264173.39366
receiveBlock,402,38180258445,757982937,2571025173.76651
complete,14,12238828,1273926,2734162.57142857
RPC:complete,14,13122763,2386039,4149880.14285715
