OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,860,4752085,0,331504.981220926
RPC:getBlockLocations,860,37504876,1563530,7265343.86850771
readBlock,3663,14672983738,1622309,592828109.618299
getFileInfo,1524,8237022,0,246146.713118665
sendBlock,3663,14669215757,1088963,565140095.025811
newBlockReader,3663,272657354,1764531,9579635.1230697
blockSeekTo,3797,3090542281,0,406237723.228793
OP: new blockSender,3663,175672519,0,822179.80322301
RPC:reportBadBlocks,1704,1174096469,633979,5596151.02293451
OP: receive block,3511,14670914146,2872143,609960443.508431
reportBadBlocks,1704,1172897707,0,1451453.5961887
chooseDataNode,3797,3035980497,0,401928720.863174
OP: try new BlockReader,3663,1015631715,3595269,15637997.1920237
RPC:getFileInfo,1520,40764663,116350,4471297.85598445
bestNode,4259,3640221,0,19862.9412607516
checksumOk,1807,4625818,0,338483.957422842
verifiedByClient,1805,16342378,0,138697.443012581
