OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,567,1702532533,177730281,284225386.095471
OP: new BlockReceiver,1701,1605854291,369946,80194059.296621
getFileInfo,58,6692129,482094,1262377.6229885
addBlock,567,133806010,257134,850688.411258041
RPC:getFileInfo,58,24777623,16273160,18771657.1344817
createBlockOutputStream,567,1657038746,160499292,246292438.280627
OP: connect next Datanode,1134,1604603641,60721166,128745126.221062
RPC:addBlock,567,174171083,15548809,27117017.6905934
RPC:create,58,1317726056,16234003,40675587.95977
create,58,1302289414,1231611,25058010.1436782
OP: send block,567,57461140271,12304948144,17900822336.1393
writeBlock,1701,58139837904,12488418984,18222593112.3574
receiveBlock,1701,57986290677,12289652026,18026362898.1359
complete,58,492331209,1270671,11414337.2068966
RPC:complete,58,520182182,16415655,35550955.7241379
