OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3300,4003549,0,280397.991387764
getBlockLocations,472,8203555,0,416464.698622878
OP: try new BlockReader,3301,7971872527,3636351,128764414.439177
RPC:getBlockLocations,472,213837188,1591544,11334159.0625001
getFileInfo,1292,6893181,0,273170.763493291
newBlockReader,3189,636281746,3037858,10753394.2503749
bestNode,3300,1320059,0,23131.9074444794
RPC:getFileInfo,1291,54827151,424061,5895767.95321696
blockSeekTo,3189,7987134240,4042618,129443007.374665
OP: new blockSender,3189,100746700,0,877635.431909733
readBlock,3189,24058509641,376943845,1641673074.01566
checksumOk,3188,6169453,0,353902.490919756
sendBlock,3187,24048596024,370321086,1595383081.67817
verifiedByClient,3183,1041801982,0,635604.37810458
OP: receive block,3189,24054334099,375057975,1630478037.4417
