OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,851,1124611700,18219706,52877211.0021737
OP: new BlockReceiver,2553,1113198830,36397,15417040.360166
getFileInfo,80,5420214,395923,1076980.23270834
addBlock,853,106045191,119087,732195.79923798
RPC:getFileInfo,80,15596219,2323159,5452926.92916672
createBlockOutputStream,853,1122403318,15596154,48203074.2943146
OP: connect next Datanode,1704,588576485,3767858,19708815.2933309
RPC:addBlock,853,108928130,1232983,3953742.14300512
RPC:create,80,792644913,2899649,25022587.7458333
create,80,791277224,1704717,22586561.0958336
OP: send block,851,18220555559,686970049,3568707473.35317
writeBlock,2557,18462750027,43493740,3631059514.49124
receiveBlock,2553,18438654185,688880051,3606856368.09487
errorReport,2,1238179,960920,1099549.5
abandonBlock,2,709294,322942,516118
RPC:errorReport,2,2874289,2123652,2498970.5
RPC:abandonBlock,2,3293950,1747319,2520634.5
RPC:complete,80,716272113,1965854,28128253.4874999
complete,80,715287293,1310236,25962682.7458333
