OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4585,3229149228,0,117403077.042458
getBlockLocations,759,4784983,21607,377748.549162427
OP: try new BlockReader,4478,1521872697,3537353,18484376.6774274
RPC:getBlockLocations,759,228144703,1118176,10104141.8239537
getFileInfo,1400,6423458,0,274414.662893995
newBlockReader,4478,1513981503,1951009,11109337.5870796
bestNode,4745,798694,0,22453.1962780238
RPC:getFileInfo,1399,35569053,471810,5504596.12241423
blockSeekTo,3266,9803218730,133379,175310170.031289
OP: new blockSender,4480,439283922,0,961323.394262573
readBlock,4480,19038822143,587560,998885161.425972
sendBlock,3159,17993105829,373908898,1329251750.32393
OP: receive block,3161,19035334473,377958941,1358840511.98057
checksumOk,3161,15994013,0,345923.586758641
verifiedByClient,2958,665181744,0,302088.274550844
