OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,8392,6348353,0,162339.651469476
mkdirs,774,28148603,771588,1469032.09064345
RPC:getFileInfo,8392,123550407,100673877,103027666.982612
RPC:mkdirs,774,129665017,101452490,102946901.864592
complete,770,4100365,772966,1376843.20488478
RPC:complete,770,208775634,101987946,151437128.269382
RPC:create,770,114439265,102179143,103184047.817785
create,770,5241008,850532,1550178.26293756
rename,767,136395730,774861,1647886.61159496
RPC:rename,767,237860443,100893625,103081614.121759
setPermission,767,154079884,672521,1416411.65922225
RPC:setPermission,767,255833794,101889606,103206945.211325
setOwner,763,5090781,655694,1243815.27638123
RPC:setOwner,763,112073755,101873014,103123428.836264
RPC:getContentSummary,756,127362543,102044286,103129216.974085
getContentSummary,756,1424385,128442,379601.643552873
getListing,759,974067,0,185827.949890526
RPC:getListing,759,112762693,101291512,102610261.398942
RPC:delete,753,134473209,100825900,102765555.470374
delete,753,33250694,610839,1324692.34241866
