OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,6378,7335689,0,275685.613344422
getBlockLocations,942,4789306,0,297393.200636938
OP: try new BlockReader,6378,1006167070,3751566,16884314.1701083
RPC:getBlockLocations,942,72697523,1196165,8319063.52583152
getFileInfo,2560,8140957,0,236927.813666599
newBlockReader,6378,218059233,1860312,9729375.03272884
bestNode,6378,7128028,0,24419.2980160592
RPC:getFileInfo,2559,30045929,355971,3723274.77397325
blockSeekTo,6378,1006544210,4374233,17989186.8720259
OP: new blockSender,6378,11605125,0,717950.903910445
readBlock,6378,16948285605,382100468,1099965423.88373
checksumOk,6378,12941931,0,341827.38390995
sendBlock,6378,16916875851,374807804,1057840686.43208
verifiedByClient,6054,1550381239,0,293933.613820423
OP: receive block,6378,16937996506,379999432,1092212708.31604
